ref	word	lemma	pos	parse
2Cor 1:6	ἡμεῖς	ἐγώ	RP	----NP--
2Cor 1:6	πάσχομεν	πάσχω	V-	1PAI-P--
2Cor 1:7	καὶ	καί	C-	--------
2Cor 1:7	ἡ	ὁ	RA	----NSF-
2Cor 1:7	ἐλπὶς	ἐλπίς	N-	----NSF-
2Cor 1:7	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:7	βεβαία	βέβαιος	A-	----NSF-
2Cor 1:7	ὑπὲρ	ὑπέρ	P-	--------
2Cor 1:7	ὑμῶν	σύ	RP	----GP--
2Cor 1:7	εἰδότες	οἶδα	V-	-XAPNPM-
2Cor 1:7	ὅτι	ὅτι	C-	--------
2Cor 1:7	ὡς	ὡς	C-	--------
2Cor 1:7	κοινωνοί	κοινωνός	N-	----NPM-
2Cor 1:7	ἐστε	εἰμί	V-	2PAI-P--
2Cor 1:7	τῶν	ὁ	RA	----GPN-
2Cor 1:7	παθημάτων	πάθημα	N-	----GPN-
2Cor 1:7	οὕτως	οὕτω(ς)	D-	--------
2Cor 1:7	καὶ	καί	D-	--------
2Cor 1:7	τῆς	ὁ	RA	----GSF-
2Cor 1:7	παρακλήσεως	παράκλησις	N-	----GSF-
2Cor 1:8	Οὐ	οὐ	D-	--------
2Cor 1:8	γὰρ	γάρ	C-	--------
2Cor 1:8	θέλομεν	θέλω	V-	1PAI-P--
2Cor 1:8	ὑμᾶς	σύ	RP	----AP--
2Cor 1:8	ἀγνοεῖν	ἀγνοέω	V-	-PAN----
2Cor 1:8	ἀδελφοί	ἀδελφός	N-	----VPM-
2Cor 1:8	ὑπὲρ	ὑπέρ	P-	--------
2Cor 1:8	τῆς	ὁ	RA	----GSF-
2Cor 1:8	θλίψεως	θλῖψις	N-	----GSF-
2Cor 1:8	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:8	τῆς	ὁ	RA	----GSF-
2Cor 1:8	γενομένης	γίνομαι	V-	-AMPGSF-
2Cor 1:8	ἐν	ἐν	P-	--------
2Cor 1:8	τῇ	ὁ	RA	----DSF-
2Cor 1:8	Ἀσίᾳ	Ἀσία	N-	----DSF-
2Cor 1:8	ὅτι	ὅτι	C-	--------
2Cor 1:8	καθ’	κατά	P-	--------
2Cor 1:8	ὑπερβολὴν	ὑπερβολή	N-	----ASF-
2Cor 1:8	ὑπὲρ	ὑπέρ	P-	--------
2Cor 1:8	δύναμιν	δύναμις	N-	----ASF-
2Cor 1:8	ἐβαρήθημεν	βαρέω	V-	1API-P--
2Cor 1:8	ὥστε	ὥστε	C-	--------
2Cor 1:8	ἐξαπορηθῆναι	ἐξαπορέομαι	V-	-APN----
2Cor 1:8	ἡμᾶς	ἐγώ	RP	----AP--
2Cor 1:8	καὶ	καί	D-	--------
2Cor 1:8	τοῦ	ὁ	RA	----GSN-
2Cor 1:8	ζῆν	ζάω	V-	-PAN----
2Cor 1:9	ἀλλὰ	ἀλλά	C-	--------
2Cor 1:9	αὐτοὶ	αὐτός	RP	----NPM-
2Cor 1:9	ἐν	ἐν	P-	--------
